PCA 1,PCA 3,PCA 4,PCA 2,PCA 8,PCA 9,PCA 11,PCA 12,PCA 6,PCA 21,PCA 5,PCA 16,PCA 7,PCA 14,PCA 13,PCA 10,PCA 15,PCA 26,PCA 30,PCA 18,PCA 17,PCA 28,PCA 19,PCA 25,PCA 22,PCA 29,PCA 20,PCA 27,PCA 23,PCA 24,Class
1160.1425737041382,48.57839763005031,-8.711975307601305,-293.9175436373906,0.1481670346735227,0.7454630998526434,-0.3078043381312164,0.0434524280536287,1.265414806684266,0.0211887946619041,32.00048606589103,-0.0026700570599072,0.9313369730431555,0.0650687182360709,0.034777467111718,0.5893594891664081,-0.0129338753369199,0.0013769616426067,0.0007043783590015,0.0102633548501875,0.0183004366202293,0.0012933491898658,-0.0093628972992963,0.0057728732216286,0.0002407554227225,0.0019891041655583,-0.0473832306608516,-0.0019817500123251,0.0025283214985266,0.0115600263705235,M
1269.12244319365,-35.39453423433249,17.86128322901196,15.630181843401628,0.2008039199247029,-0.4858279480734352,0.0806420067123852,0.0330420791013572,-0.2258717762069685,0.0052366994049179,-4.3348740445005145,-0.0287149023446147,-0.0460372215484879,-0.0055338198098885,0.0454854950197911,-0.0840347188474324,0.0213681481541913,0.0014110264714415,-0.0010612508591231,-0.006009432318266,0.0123709237029989,-0.001346852172488,0.0167073824312741,-0.0069781472722079,0.021069056111441,0.0006859252121724,0.020823241390044,-8.336462007361378e-05,0.0015646202656253,0.006967542814201,M
995.7938889594558,-1.7097529830337437,4.199340104558192,39.1567432439471,-0.2740255832108228,-0.1738742728690286,0.2791735100789475,-0.020464092385439,-2.6528111575340403,-0.0098654537642322,-0.4665291184717404,-0.0412546858956662,-0.7797446758190619,0.0248242077444551,0.0835053346098871,-0.1869935082921225,-0.0268872618994842,-0.0037808699750544,0.0004053602703369,-0.0280435466403977,0.0082180327210459,1.848677581040828e-05,0.0048569564610398,0.0007093204023226,-0.0023938951638276,-0.0007752185811274,-0.0146811679609833,0.0001776466140897,-0.0041247127762876,-0.0040072319681756,M
-407.180802531354,8.672847831604788,-11.759867315371258,-67.38031982267464,-0.0605550989356368,-0.3306386421366493,0.9274705201015512,-0.1747197999945127,1.2994361578790972,0.0111686605722442,7.115461091271775,-0.0341751150885384,-1.2673042373466366,0.0800570328295757,0.2825564999440902,-0.1441550735114553,0.0432008028954962,-0.0028992147714806,-0.0016565608107035,-0.0169652776436496,0.0337419987554949,0.0013688766407547,-0.0462468080447429,-0.0102611458031037,0.0070633145381537,-0.0021387440893069,-0.0362361056929936,1.5517188946885624e-05,0.0015371796486927,0.0070031456422183,M
930.3411801543016,1.3748007417717436,8.499182563473576,189.34074157803897,0.2891085883427621,0.0360874289922659,0.042228103067127,-0.0627208318476062,1.0211604434661743,-0.0099158721679222,7.613289219503318,0.0199315623291423,-0.3355221800568474,0.002273704197281,-0.114246950418613,-0.1385019113937624,-0.0195479256583418,0.0016645891691889,0.0003268663754292,0.0040240736587044,-0.0192009398230061,0.0002727562940681,-0.0041339135723554,0.0024546664037491,0.0102686886522973,0.0017832357736929,0.010929580617054,0.0032902655184042,0.0022044855782273,0.0027641200620223,M
-211.5912590123284,-1.479456982060688,-2.899295316635501,-79.87744625773038,-0.3707825330379287,0.1524461137769897,0.3317072057179188,-0.0508367619293123,0.7448682709447801,-0.0019277249477486,7.620514986512407,-0.0123361965933416,1.1685563931140597,-0.0020613127785074,0.0359341595430399,0.0199843528800834,0.0014513834043365,-0.0001116188887705,-0.0001138960811064,0.0079920145444405,-0.0073498360206696,0.0010881841897281,-0.0081048680002017,0.0008406261014327,0.0036357776924406,0.0002244684071835,-0.0168231444196947,0.0009798000402109,-0.0010790143121402,-0.0093011151660014,M
821.2108998864411,-32.25499908846006,0.3038469934335215,-47.14966994165457,-0.3377502037670616,-0.1767488193512161,-0.0606899088146703,-0.0501205847689077,1.5058091456041929,0.0050033403372304,3.153312691326708,-0.0144274419667562,-0.4254172116823123,0.0178820603475681,-0.0697457445613132,0.2652201621012536,0.023431905408814,0.0011709458860444,-0.0002951980936418,-0.0069359609032383,-0.0026644609254271,-0.0014525291218313,0.0038555551319828,-0.0026714244311768,0.0056686690639001,0.0002236230274018,0.0202035110987634,-0.0017896141916171,-0.0014548967675829,0.0036907459899428,M
-25.089977583608142,11.790713892179385,-7.108247067778198,-74.18601460628605,0.2144061864037584,-0.4070843725129182,0.1205763141486957,-0.1192293609496993,-1.5779077707538085,0.0081560285427396,2.977095967782194,-0.0256003049267978,0.1456490941119519,-0.0311895186306544,0.0533706935174403,-0.1334952090427851,-0.0099960654298747,-0.0036077629806966,-0.0011460403748891,0.0149690960096334,7.357756939806967e-05,-0.0008498700840993,0.0097035446709415,-0.0009122329044359,0.0114601381817849,0.0012607604729968,0.0175819787908861,-6.764124493880884e-05,0.0076770633912619,0.0028901492761512,M
-191.29283442652144,-6.291312406472264,-10.537351976770047,-42.12648962430965,-0.3226238617532227,0.5065982396011649,0.1659175024986389,-0.1013634453673016,-0.322509659761219,-0.005300000580901,1.7111694587386732,-0.0287237128491264,0.4438810536717457,0.0554349641786083,0.0425479331413756,-0.2838403477509212,0.0039799235940497,-0.0064276882788471,0.0006719461050016,-0.0077388316864909,-0.0026264177021697,0.0014011507336808,0.0058346122810933,-0.0012414513100058,-0.008515046929728,0.0009672987018137,-0.0202764860652286,-0.0018422978850056,0.0046909440425022,-0.0067770658488371,M
-238.29286318083632,-3.632149592784265,-12.609147582783937,-65.38650691770275,0.1733585140002545,0.5597381740608594,0.7550891958786002,0.2559123839008132,-2.0826822263762272,0.0027566692137202,-8.849568149292779,0.0449802593819465,4.859488943735099,-0.1406730281418067,0.21150803189634,-0.9832590668552416,-0.0014997854885389,0.0050983829955655,-0.0009051671792793,0.0064621765109204,-0.0481181507934401,-0.0049422924562186,0.0007160363149093,0.0065278679846456,0.0274688337148064,0.0018220741209729,-0.0198325236620248,0.0065076272273973,-1.9071228153683182e-05,-0.0144247622331435,M
304.687818061543,-17.07454760447605,-4.601968676811166,-17.725059837392628,-0.3907176445474405,-0.5261552955296611,-0.2131631880719625,-0.0099851519973863,0.019529100965379,0.0156148318595427,-5.417648358119002,0.0134430464401111,1.2239945277083362,0.0118923453479495,-0.0035158822101923,-0.0226754675178468,-0.0012174543460147,-2.4980336722903563e-05,-0.0003404932375574,0.0011375237349359,0.0185827432022102,-0.0011773326030869,-0.0116010239925629,0.0005382389519834,0.0134305367737078,0.0003367938467653,0.0043030119606635,0.0013319117034234,-0.0003183828568747,0.0005761405258913,M
424.3611282803778,-9.911302694597824,-4.254687871866353,-109.2202997315328,-0.1597913162166849,-0.2593016192000174,0.0786463244393446,-0.0238862531038405,1.1033847219021689,-0.0236370396786807,7.268882235992422,0.0195328688124678,1.0413822437884257,-0.0615070128032819,0.1484813740766155,0.1258337482981843,-0.0047834470287643,0.0009879499148435,0.0001237180148603,-0.0217654802889065,0.0207695222391068,0.0008388064404245,-0.0010321939270442,-0.0006307391088493,0.0013315385168832,0.0016054845856299,-0.0034931239577561,0.0009958627182069,0.0023116054232635,-0.0107078306518928,M
634.5143351580107,37.38909870636122,-19.970872980800294,167.20543573639162,4.304806039709389,0.1827697815058279,-0.4143227595165001,-0.0609263035895521,-1.4986028719620916,-0.0004001019842935,7.295574887575281,0.0050039227587571,-1.1036256820691437,-0.0314652974611865,0.0958401380583159,-0.6441902775430398,0.3229425919924293,-0.0033245024241209,0.0021706227600529,0.0117558306575743,0.0132511820355735,0.0005887894544246,0.0028156070748811,0.0086832985541578,0.0204352863361745,-0.0070929122672693,0.0316995206638141,0.0017255184458518,0.0030763031612527,-0.0005668263988516,M
63.04269063463083,-8.52477754940454,-4.616178324624098,111.67757566869092,-0.1526840877408473,0.1117297927759234,-0.1347788198719713,0.0067523834971363,-1.9104704413156677,-0.00850822982742,-2.8329214009929617,0.0065345713789401,-1.8592947383318068,0.046478830616219,-0.0122772914700915,-0.1550041164638451,-0.0204127842804904,0.0056515419199643,-0.000419907781314,-0.0097947521567215,0.0094512713536726,-0.0011828442847528,-0.0024149171239338,0.0006965572302965,-0.0060947072115599,0.0001606552233963,0.0083345701340816,0.0041035419170018,-0.0001390126840208,0.0025311378834942,M
-196.44120953852155,-12.087016766693075,-14.032873592561542,29.657934246091955,-0.3783681325281638,1.2867590543251797,0.0915091288861019,0.0153093226532519,-0.3786399659159033,-0.0073086560785422,1.755031943406926,-0.0111375596827711,0.8294576354888861,-0.0676148916824117,0.1144997464185489,-0.1520716864905241,-0.0543945800785976,0.0002433042356578,0.0005128139351434,-0.0099058639562086,-0.0054316785360896,-0.0013098804926233,0.0047300807058763,-0.0088350499836125,0.0097266437751636,-0.0001030281310187,-0.0129605260572732,0.0008772957441117,0.0107193838972774,0.004811269482004,M
56.00468283228038,-12.61671647629863,-18.712787646107486,-29.148348577333827,-0.8762292404053088,0.4887185139315261,0.0903143164097104,0.105697056012393,2.103005427825459,-0.0134109608077009,-1.3212950914978243,0.0199582936049526,-1.2448088649688045,0.0344443641453994,0.0843232814046235,0.0494530286377589,-0.0516442541344372,0.0004880121347382,-0.0003571532285009,0.0261118642766466,-0.032365277982123,0.0014627809047671,0.0024507677450798,0.0024993580204892,0.0158571419891332,-0.0007767703719218,-0.000960314445115,0.0009554295537313,-0.0020550640799222,-0.0136472396541221,M
235.8581195424027,-7.827053313677324,-4.3772589904587855,-108.42564295979084,-0.0668656122538584,-0.732840148119021,0.0057776361294072,-0.0385651477917745,1.284519020960254,7.235846000076316e-05,0.7360226171916643,-0.0186345858365233,1.3144099828989302,0.0031820264750218,-0.0923099660087163,0.0410779033094789,0.0390929165810657,-0.0029606834295066,-0.0004578772744148,-0.0197058686630681,0.0013421887456341,9.621290882397795e-05,-0.0067436873496395,-0.0037463589213476,0.0047830953657295,0.0009430361710761,0.0082253175518224,-0.0007626949537526,-0.0043416746593313,-0.0026745512042624,M
447.3927796639044,-11.516554175295903,-7.966751938034415,-102.15156644218044,0.28750885855551,-0.2909625294748091,0.1595054530146759,-0.2022929166470158,-2.083522260224296,0.0118975059096442,3.973840655308011,-0.0004315847640011,1.884991681292587,-0.0012491048476128,-0.0491461782668353,-0.4772704444949417,0.0322062395747153,0.0029132101002974,-0.0006144805557976,0.0070523073936504,-0.0044590708584702,-0.0005821081956145,0.0018406882693004,0.0071325446691232,0.0050979740021817,0.0007964513587274,0.0072170478880214,-0.0005129197945781,0.0025670513868573,0.00389310665286,M
1615.093452592812,-15.542517935585844,4.881942923360248,-270.3333510573416,0.3782734088444803,0.3101837942362428,-0.3381307681792074,0.1926443472528894,1.529797824566144,-0.0026143611795374,1.0413905085368276,-0.0430397901188214,-1.288339681821384,0.0083269814335517,-0.0674851297259854,0.2173105705127271,0.0327912155887197,0.0019389878540117,0.0007989732475362,-0.0133132738277071,-0.0224886861618979,-0.0002473926242071,-0.0088242349217673,-0.0029656694342194,-0.00138771872876,0.0016868976815024,0.01196034898016,-0.0021908813574197,-0.005323979962834,-0.0015798070277977,M
-191.62104540131688,-6.24101956402188,3.5880339520090945,12.259177667475084,-0.1595015127634213,0.0137160006221133,-0.0782030803958431,0.0365107955201279,-0.037496514339209,-0.0071487177487003,6.6927211814504695,-0.0327962515391932,0.336992017498391,0.0393458333473194,-0.0292707097738783,0.0103859082657732,0.0171231394265836,0.0021062995964591,0.0005521171364014,-0.0044002420040708,-0.0090836884651998,-0.0011710288956469,0.002822397838918,0.0025428152267683,-0.002272768742552,0.0006245985854436,0.0058977696181824,0.0006118088215186,-0.0031321731755367,0.0030250791320132,B
